taxa,mean,median,max,min,sd,se
Kitasatospora,0.0014769007835932746,0.00129918337045286,0.00722209962485205,0,0.0010316415045526293,1.3910651209615097e-4
Klebsiella,2.8515321967645964e-6,0,9.66501072816191e-5,0,1.522434624626023e-5,2.0528504290642846e-6
Knoellia,0.0014250503295793527,0.00112510434435452,0.00479719991764464,0,0.0010798842753922445,1.4561156598913381e-4
Kosakonia,2.728210403441329e-6,0,9.2747171211278e-5,0,1.4578306993384393e-5,1.9657385139773358e-6
Kouleothrix,2.0037928574460787e-5,0,3.000300030003e-4,0,6.0344412104051856e-5,8.136838868195392e-6
Krasilnikovia,8.523579630690182e-6,0,4.6879687968796e-4,0,6.321255836176393e-5,8.523579630690182e-6
Kribbella,2.0791696782336945e-4,0,0.00150774167359326,0,3.470075008489993e-4,4.6790481869221734e-5
Ktedonobacter,0.0031693928280583385,0.00237869580569029,0.0146585458217622,0,0.003152051950279672,4.250225982711098e-4
Kutzneria,3.528111179473249e-4,3.7698861494382e-4,0.00174101839334726,0,3.8425094221413054e-4,5.18123864784276e-5
Labilithrix,1.6033204341558228e-5,0,4.4399830122389e-4,0,6.838600521111499e-5,9.221167061548857e-6
Labrys,1.8112990139996362e-5,0,8.6085459383315e-4,0,1.171694327016632e-4,1.5799123082471487e-5
Lachnospiraceae.NK4A136.group,7.114500775480582e-7,0,3.91297542651432e-5,0,5.276254988756001e-6,7.114500775480581e-7
Lactobacillus,2.1456577160053927e-5,0,3.000300030003e-4,0,6.0040501316003434e-5,8.095859545894724e-6
Lactococcus,7.707426105052218e-7,0,4.23908435777872e-5,0,5.715980181968988e-6,7.707426105052218e-7
Lactovum,3.5943347801119147e-6,0,1.2036832708086e-4,0,1.9127434000593962e-5,2.579142674495038e-6
Lacunisphaera,1.4939382013825069e-5,0,3.7595681008165e-4,0,6.000530182012366e-5,8.09111324683854e-6
Lapillicoccus,1.2257765596113455e-4,0,0.00105496744152206,0,2.527098134148236e-4,3.407538428947713e-5
Lautropia,1.120259900296869e-6,0,6.16142945163278e-5,0,8.308069777735579e-6,1.120259900296869e-6
Lechevalieria,1.841631931442182e-5,0,0.0010128975622932,0,1.3657907943748573e-4,1.841631931442182e-5
Legionella,6.933014747685888e-5,0,4.7210638130458e-4,0,1.0257327140931048e-4,1.3830977095312385e-5
Leifsonia,2.1389448082615874e-4,0,0.00123927925092454,0,3.280595846070495e-4,4.423554536436422e-5
Leptothrix,2.3502413428536725e-5,0,5.7046187740971e-4,0,1.05904318238916e-4,1.4280135358188117e-5
Leucobacter,5.339069018907819e-6,0,2.9364879603993e-4,0,3.959559558052349e-5,5.339069018907818e-6
Ligilactobacillus,2.4574652793298237e-6,0,7.5007500750075e-5,0,1.2846938604066144e-5,1.7322808479870219e-6
Limnobacter,7.390122219843327e-5,0,7.4402061481508e-4,0,1.783829399287798e-4,2.405315071315442e-5
Litorilinea,2.9324705470995233e-6,0,9.37593759375938e-5,0,1.5442655719531955e-5,2.0822872724351284e-6
Longimycelium,7.264011962990606e-5,0,6.2389518560881e-4,0,1.5446184017674905e-4,2.0827630280596698e-5
Luedemannella,0.001533380574485551,9.1203891366031e-4,0.00796396884000541,1.5760717287755e-4,0.0017173004930394172,2.3156075124304657e-4
Luteibacter,3.836858117185104e-5,0,0.00155757322493637,0,2.1205718617897407e-4,2.8593785151241286e-5
Luteolibacter,1.517993942330498e-5,0,4.0515902491728e-4,0,7.528606713489589e-5,1.0151571221549043e-5
Lysinibacillus,0.0010211939774268997,6.9426912395859e-4,0.00452664782270288,0,0.0010079263291314473,1.3590875849470044e-4
Lysobacter,1.2378710859250376e-4,0,0.00204830395930403,0,4.0983525259063574e-4,5.526217418583894e-5
M2PB4.61.termite.group,3.3304830265290963e-6,0,9.83554961051224e-5,0,1.5495100057968797e-5,2.0893588655873475e-6
MND1,2.4914699156374567e-4,0,0.00224996087024573,0,5.115971339070583e-4,6.898374346334551e-5
Marmoricola,9.958520202751272e-5,0,7.8684396884097e-4,0,1.8683051827428238e-4,2.5192221944891483e-5
Massilia,5.818333312735888e-4,3.5103277537597e-4,0.00287174955819238,0,7.440136684081993e-4,1.0032278258231604e-4
Mesorhizobium,1.2602861683903515e-4,0,4.8342808523804e-4,0,1.4740472774670986e-4,1.9876049434652685e-5
Methanobrevibacter,3.939966344038547e-6,0,1.1802659532614e-4,0,1.8377688410105624e-5,2.4780469996971057e-6
Methylobacterium.Methylorubrum,2.538102729185751e-4,1.6542099643592e-4,0.00122324159021407,0,3.1421682444332755e-4,4.236898796466562e-5
Methylocapsa,6.981161858453327e-5,0,0.00110293290116371,0,2.1895841740525343e-4,2.9524346979958204e-5
Methyloceanibacter,1.4650589136689624e-4,7.68802014261277e-5,0.0013505300830576,0,2.822311974941074e-4,3.805604690667267e-5
Methylocella,1.1665237055790727e-5,0,4.1432822328524e-4,0,6.322075132097644e-5,8.52468436908503e-6
Methylovirgula,0.0027976221569411875,0.00225805247639309,0.00852829924348557,6.5065150762803e-4,0.0017266051532301633,2.3281539136722022e-4
Micavibrio,7.448207030362619e-7,0,4.09651386669944e-5,0,5.523738171015053e-6,7.448207030362619e-7
Microbacterium,3.0325682438747637e-4,2.0954775783899e-4,0.00137916016404747,0,3.464445000685853e-4,4.6714566859477374e-5
Microcoleus.SAG.1449.1a,3.6896497266794873e-6,0,1.6655254732868e-4,0,2.2898479743626532e-5,3.0876303787540687e-6
Microlunatus,1.040689812857314e-4,6.51614374613104e-5,6.1447708000491e-4,0,1.3968682453767832e-4,1.883536757824595e-5
Micromonospora,9.368351961023982e-5,0,0.00160170848905499,0,3.4598785535203656e-4,4.665299289845903e-5
Micropepsis,3.201525348966182e-6,0,1.7608389419314e-4,0,2.3743147449401413e-5,3.201525348966182e-6
Microvirga,4.8748937013663134e-5,0,3.7375088519946e-4,0,1.0562517413314929e-4,1.4242495574645048e-5
Minicystis,5.001792104834091e-4,5.1938415878315e-4,0.00109563311942401,0,2.749741601722249e-4,3.7077508193811906e-5
Mitsuaria,5.689040596638e-6,0,3.1289723281509e-4,0,4.219105426581254e-5,5.689040596638e-6
Mobilitalea,8.329366436423472e-6,0,1.1299860635052e-4,0,2.7300222332743622e-5,3.681161228390336e-6
Modestobacter,4.728170277535296e-4,0,0.00493629920937282,0,0.001055131748477471,1.422739359408222e-4
Monoglobus,3.511132386805758e-6,0,9.7012029491657e-5,0,1.8241461459537374e-5,2.459678161429726e-6
Mucilaginibacter,2.794781077270704e-4,1.7795353435491e-4,0.00207043270143981,0,3.813360965878224e-4,5.141934877435589e-5
Mucispirillum,0,0,0,0,0,0
Mycobacterium,0.003314146948089591,0.00289950321844857,0.00825637814994522,0.00122324159021407,0.0014521244433500508,1.9580441999722325e-4
Nakamurella,3.560516074760782e-5,0,5.6255217217725e-4,0,1.120631441234856e-4,1.5110591271050493e-5
Neochlamydia,2.4410029860881165e-5,0,1.4889538238195e-4,0,3.6831048231268385e-5,4.966297530379636e-6
Nevskia,8.211064464321934e-5,0,4.3130006161429e-4,0,1.1072412025913096e-4,1.4930037330013913e-5
Niabella,8.686738919920181e-6,0,2.8675597066896e-4,0,4.606061264750471e-5,6.210811742384069e-6
Niastella,2.2715034002959082e-4,1.497286168819e-4,0.00207081279402165,0,3.739939426678608e-4,5.042933294175148e-5
Nitrobacter,1.4112483550136363e-6,0,7.761865952575e-5,0,1.0466097915368374e-5,1.4112483550136365e-6
Nitrolancea,6.757658538892856e-7,0,3.71671219639107e-5,0,5.011613703244628e-6,6.757658538892856e-7
Nitrosospira,7.435659784759272e-6,0,2.73908279856e-4,0,4.087563881530505e-5,5.511670013475165e-6
Nitrospira,3.123812511288537e-4,0,0.00882346320930965,0,0.00137649822735638,1.8560698311291359e-4
Niveibacterium,6.490441919497763e-5,0,7.3158675234799e-4,0,1.514790005865475e-4,2.042542427230394e-5
Nocardia,1.655005667189926e-4,0,0.00164503380343852,0,2.874577323059671e-4,3.8760792716935695e-5
Nocardioides,2.0590361947419585e-4,0,0.00246517451870402,0,4.661988225196914e-4,6.286223640466026e-5
Nonomuraea,1.965120743996418e-5,0,6.5275620681117e-4,0,1.0435754555198936e-4,1.4071568571630549e-5
Nordella,5.648205558933649e-5,0,6.5275620681117e-4,0,1.411038055759807e-4,1.902643326247325e-5
Noviherbaspirillum,3.641767291266041e-5,0,3.338898163606e-4,0,8.063974719295695e-5,1.0873461293312438e-5
Novosphingobium,9.293012695150186e-5,0,0.00185636384731407,0,2.9173872667158704e-4,3.9338041879437074e-5
Nubsella,1.1790034765234908e-5,0,3.6091853767839e-4,0,6.165801165270846e-5,8.313964595202603e-6
OLB12,1.9347837476231426e-5,0,5.1130126171105e-4,0,8.191725302710676e-5,1.1045720144848397e-5
OLB17,6.4150647799152725e-6,0,2.0425670983291e-4,0,3.3755927037032755e-5,4.551648273137344e-6
OM27.clade,1.7692037843491496e-5,0,5.6272086794066e-4,0,9.017627989779026e-5,1.2159367100907403e-5
OM60.NOR5..clade,1.0370376452481064e-5,0,3.7173266551886e-4,0,5.422572916191786e-5,7.311795828586807e-6
Occallatibacter,0.005578879557997414,0.00542766236196893,0.0106698048445621,0.00126049474418709,0.0021554454393018924,2.9064020374487166e-4
Oceanobacillus,1.3984907281997636e-5,0,3.2984090027163e-4,0,6.014599165790875e-5,8.110083860695478e-6
Oikopleura,3.912975426514182e-6,0,2.1521364845828e-4,0,2.901940243815698e-5,3.912975426514182e-6
Oligoflexus,4.2687004652881816e-6,0,2.3477852559085e-4,0,3.165752993253476e-5,4.2687004652881816e-6
Oligotropha,1.3271400132714e-6,0,7.2992700729927e-5,0,9.842333758587475e-6,1.3271400132714001e-6
Opitutus,2.438219404360565e-5,0,3.5407978597844e-4,0,6.569433237112556e-5,8.858221969845472e-6
Oryzihumus,1.367115673024211e-6,0,7.51913620163316e-5,0,1.0138801185966922e-5,1.367115673024211e-6
Oxalicibacterium,3.726634022980418e-5,0,9.4751904706655e-4,0,1.5905572491469513e-4,2.1447069572295743e-5
Oxobacter,1.066695111869649e-6,0,5.86682311528307e-5,0,7.91082267484003e-6,1.066695111869649e-6
P3OB.42,1.3161058905694262e-4,9.4272031373732e-5,7.4279154568168e-4,0,1.5183367456316258e-4,2.0473248501554575e-5
PMMR1,1.0939399811414478e-4,0,8.3626024418799e-4,0,1.5530040045265368e-4,2.0940701725133106e-5
Paenibacillus,7.642537409685313e-4,7.2180222619002e-4,0.00240889437924645,0,5.654886745037189e-4,7.625047731498567e-5
Paeniclostridium,5.5072758658145e-6,0,2.0587684821261e-4,0,3.046875974410035e-5,4.108406725779605e-6
Paeniglutamicibacter,1.7227619037573636e-5,0,9.4751904706655e-4,0,1.2776344224271405e-4,1.7227619037573636e-5
Pajaroellobacter,0.004952130851638889,0.00445103857566766,0.013719449578969,0.00225088347176267,0.0019403302267694332,2.6163407440424466e-4
Paludibacter,1.1805225780270402e-5,0,3.1462371004278e-4,0,5.0037019050221086e-5,6.746990272345936e-6
Paludisphaera,3.103901025780364e-5,0,0.00115320302139192,0,1.7125578879531873e-4,2.3092125850367584e-5
Panacagrimonas,3.4370912055884544e-6,0,1.1403251555729e-4,0,1.8247167205584292e-5,2.4604475240697424e-6
Pandoraea,2.807260163727511e-4,0,0.00116750645200934,0,3.7126101042647355e-4,5.006082443349855e-5
Paraclostridium,3.546144071281463e-5,0,3.0024019215372e-4,0,7.223499144864669e-5,9.740164259942213e-6
Parafilimonas,9.162931864257314e-5,0,0.00111519799655658,0,2.0996821114812705e-4,2.8312107815544045e-5
Parapedobacter,4.11911022922241e-6,0,1.3581684128832e-4,0,2.1835124818978257e-5,2.9442476299645727e-6
Parasediminibacterium,1.1440862183374145e-6,0,6.29247420085578e-5,0,8.484770481540931e-6,1.1440862183374145e-6
Parviterribacter,4.8283912466233524e-5,0,2.8775425786378e-4,0,8.335526328911949e-5,1.1239621409022338e-5
Pasteuria,4.097937488029602e-6,0,9.00353388705067e-5,0,1.5840674453756913e-5,2.1359561076095805e-6
Paucibacter,8.202694038145254e-7,0,4.51148172097989e-5,0,6.083280711580145e-6,8.202694038145254e-7
Paucisalibacillus,2.1480557820394908e-5,0,9.9309966953752e-4,0,1.3583334922617863e-4,1.8315765073242234e-5
Pedobacter,1.1055017135276564e-6,0,6.08025942440211e-5,0,8.198620135345468e-6,1.1055017135276564e-6
Pedomicrobium,0.0020625702009719475,0.00147533244157684,0.0126584755047738,2.1776213116539e-4,0.002212724191457895,2.9836366911000027e-4
Pedosphaera,2.28811910156374e-4,0,0.00193407507538733,0,4.394538746396829e-4,5.925594836820261e-5
Persicitalea,1.1440862183374145e-6,0,6.29247420085578e-5,0,8.484770481540931e-6,1.1440862183374145e-6
Phaselicystis,4.794282181046731e-4,3.3899581905156e-4,0.00234778525590859,0,4.630361206404029e-4,6.243577777025455e-5
Phenylobacterium,9.720194763208409e-4,9.2917804909776e-4,0.00229590114119792,0,4.8724508817273016e-4,6.570011428638898e-5
Phormidium.SAG.37.90,1.4876686613500181e-5,0,5.7764186204553e-4,0,8.38179813657023e-5,1.1302014301740615e-5
Phreatobacter,1.5649948593627637e-5,0,4.9663814180929e-4,0,7.474221677218557e-5,1.0078238453601066e-5
Phyllobacterium,5.320270024166182e-6,0,2.9261485132914e-4,0,3.9456178504161644e-5,5.320270024166182e-6
Pir4.lineage,3.113432817924451e-6,0,1.1254417358813e-4,0,1.6984802710617104e-5,2.2902303302926704e-6
Pirellula,4.104096656949865e-6,0,1.9564877132571e-4,0,2.661684295267303e-5,3.5890143715795742e-6
Plantactinospora,2.471195131745454e-6,0,1.35915732246e-4,0,1.8326873597368805e-5,2.471195131745454e-6
Pleomorphomonas,6.6262932237216366e-6,0,2.0974914002852e-4,0,3.483052426505844e-5,4.696546933805003e-6
Plot4.2H12,2.2699477191677453e-5,0,0.00102289715949327,0,1.4069027070480862e-4,1.8970672231819654e-5
Polyangium,1.2051035097674364e-5,0,4.5017669435253e-4,0,6.665043744501067e-5,8.987143151708222e-6
Polycyclovorans,7.563340857874676e-5,6.16142945163278e-5,3.7223845595488e-4,0,8.7124725820782e-5,1.1747895633103781e-5
Pontibacillus,7.748365435428469e-4,6.4770435072265e-4,0.00250767348085141,0,6.599700923400921e-4,8.899034909710866e-5
Povalibacter,3.416349815796877e-5,0,7.1871534765288e-4,0,1.1978894844758613e-4,1.6152338513595793e-5
Prauserella,4.211841592637636e-6,0,2.3165128759507e-4,0,3.123585324720583e-5,4.211841592637636e-6
Prevotella_9,6.542328001336e-6,0,3.5982804007348e-4,0,4.851920302559163e-5,6.542328001336e-6
Prevotellaceae.UCG.001,1.6405388076290527e-6,0,9.02296344195979e-5,0,1.2166561423160304e-5,1.640538807629053e-6
Prosthecobacter,2.1885150378338185e-6,0,1.2036832708086e-4,0,1.623046191256927e-5,2.188515037833818e-6
Pseudaminobacter,2.0489300244613926e-4,0,0.0026216935357646,0,4.630949388244228e-4,6.244370881256988e-5
Pseudarthrobacter,9.244540106455254e-5,0,8.2662144976685e-4,0,2.1237834214289853e-4,2.8637089812582712e-5
Pseudenhygromyxa,8.57532187467891e-6,0,3.1512368604677e-4,0,4.709262980401286e-5,6.349968907379569e-6
Pseudobacteroides,4.405396983473636e-6,0,1.3000037142963e-4,0,2.295050163096559e-5,3.094645008611883e-6
Pseudoduganella,3.4550365514011635e-5,0,4.5017669435253e-4,0,9.869808653038317e-5,1.33084472728339e-5
Pseudoflavitalea,1.0761797031051501e-4,0,8.121591831999e-4,0,2.2701479048439966e-4,3.061066810434079e-5
Pseudolabrys,9.020570147407972e-5,0,8.4585726650405e-4,0,1.674839970507907e-4,2.2583537555287427e-5
Pseudomonas,3.8610794313021716e-4,0,0.00742511955700982,0,0.0013816467643246338,1.863012116960903e-4
Pseudonocardia,4.178991793225873e-4,3.5354060517833e-4,0.00208840932822833,0,4.1441499213819944e-4,5.587970614045592e-5
Pseudorhodoplanes,7.126110657089818e-6,0,2.7207922947162e-4,0,3.981433607428284e-5,5.368563981069358e-6
Pseudosporangium,1.809648420074969e-6,0,5.44158458943244e-5,0,9.444100165979618e-6,1.273442206598508e-6
Psychrobacillus,4.185000031403691e-5,0,5.9884586070482e-4,0,1.273059903947605e-4,1.716593624297887e-5
Psychrobacter,7.055420326665964e-7,0,3.88048117966628e-5,0,5.232439755244411e-6,7.055420326665964e-7
Psychroglaciecola,1.0602619104230182e-5,0,3.1303803412114e-4,0,5.523807341749832e-5,7.448300300162367e-6
Puia,6.725506970728407e-4,5.6065239551478e-4,0.00277527752775278,0,5.348006590327062e-4,7.211250615302035e-5
Pullulanibacillus,1.0571848928278818e-6,0,5.81451691055335e-5,0,7.840293002770527e-6,1.0571848928278818e-6
RB41,0.001280832662403282,4.0808755332962e-4,0.00922897796346078,0,0.0019946929377796995,2.6896434086149475e-4
RBG.16.49.21,1.4306253978926891e-6,0,7.86843968840979e-5,0,1.0609801911452392e-5,1.4306253978926891e-6
Ralstonia,1.0319324897002824e-4,0,0.00112125265559839,0,1.8501393818954877e-4,2.4947274336235312e-5
Ramlibacter,1.5944493646649765e-4,0,0.00157561843023387,0,3.191854497002417e-4,4.303895725763421e-5
Raoultella,4.827885868778e-6,0,2.6553372278279e-4,0,3.580455987590193e-5,4.827885868778e-6
Reyranella,0.0020200363366630683,0.00173053627396312,0.00787809215116933,8.1490104772991e-4,0.0012087666358978355,1.629900599344953e-4
Rhizobacter,2.0074854268336244e-4,0,0.00195648771325716,0,3.994960743605662e-4,5.386803967769977e-5
Rhizocola,5.476389941384693e-5,0,7.1521079388398e-4,0,1.6169200016260857e-4,2.1802544854207442e-5
Rhizomicrobium,4.896752301436676e-4,3.4244816190949e-4,0.00373793386732389,0,6.161675484400358e-4,8.308401528251704e-5
Rhodanobacter,0.0013073087389712424,0.00114380784028283,0.00460303721771973,2.358019988754e-4,8.844940518915772e-4,1.192651536269714e-4
Rhodobacter,4.105648768206996e-6,0,1.6779931202282e-4,0,2.380274993516114e-5,3.209562146506517e-6
Rhodococcus,2.5134336916494365e-5,0,0.00102128354916459,0,1.4521194447604077e-4,1.9580374598753325e-5
Rhodoferax,1.1345776083547637e-5,0,3.1462371004278e-4,0,5.894642034945446e-5,7.948333698460529e-6
Rhodomicrobium,7.727299613548886e-4,5.6150566704793e-4,0.00397010391446231,1.2289541600098e-4,6.923218611718545e-4,9.335266071647202e-5
Rhodopila,1.5388420615905393e-5,0,4.2028579434015e-4,0,7.645759738875147e-5,1.0309540328753236e-5
Rhodoplanes,3.1841683146693016e-4,2.7693610921056e-4,0.00166301455626859,0,3.547051453548354e-4,4.782843204264686e-5
Rhodovastum,3.01051076237724e-4,2.3314963967783e-4,0.0011090573012939,0,3.143408657863388e-4,4.238571369594521e-5
Rickettsia,1.1440862183374145e-6,0,6.29247420085578e-5,0,8.484770481540931e-6,1.1440862183374145e-6
Rickettsiella,1.7975104480294799e-6,0,9.88630746416214e-5,0,1.3330694265214875e-5,1.7975104480294799e-6
Rivibacter,9.133906708244855e-5,0,0.00123208345311922,0,2.38135161124211e-4,3.211013857552101e-5
Romboutsia,4.7335123270971975e-5,0,4.0745052386495e-4,0,9.273658444078048e-5,1.2504598495057007e-5
Roseiarcus,0.004920871523634472,0.00469425571340334,0.0136633045648331,0.0013459929426316,0.00261038521271288,3.5198427027742095e-4
Roseiflexus,1.4590100252226364e-6,0,8.0245551387245e-5,0,1.0820307941713522e-5,1.4590100252226364e-6
Roseimicrobium,1.88092449564003e-5,0,2.9115108661744e-4,0,5.986095597624711e-5,8.071649657220799e-6
Roseisolibacter,3.2407391616625763e-4,1.4857185306243e-4,0.00165254720206663,0,4.009286991439251e-4,5.406121476408017e-5
Roseomonas,1.64896502710074e-6,0,9.06930764905407e-5,0,1.2229051939258166e-5,1.6489650271007398e-6
Rudaea,1.2649771976041787e-4,0,5.1991265467401e-4,0,1.6061292194816245e-4,2.1657041977454112e-5
Ruminiclostridium,3.375552360686488e-5,0,3.5001029442042e-4,0,7.965581164976126e-5,1.074078745173339e-5
Rummeliibacillus,1.3257053135027437e-4,7.5753271594417e-5,6.5544221867191e-4,0,1.6813979948852238e-4,2.2671965937951777e-5
SH3.11,5.046035048046182e-6,0,1.7511908097506e-4,0,2.713295380919746e-5,3.6586067452764858e-6
SM1A02,8.184043236199975e-6,0,1.36954139928e-4,0,2.4614154582912726e-5,3.318971926889748e-6
SWB02,1.0459439515897654e-4,0,0.00389402840614941,0,5.776130205393423e-4,7.788532380092047e-5
Saccharopolyspora,3.4746019864068285e-5,0,2.6020816653322e-4,0,7.443960130640649e-5,1.0037433792519567e-5
Salinispora,2.734231346048364e-6,0,1.5038272403266e-4,0,2.0277602371933413e-5,2.734231346048364e-6
Salmonella,1.0457187852570364e-5,0,4.2541671500947e-4,0,6.045868459882617e-5,8.152247368247428e-6
Sandaracinus,1.273858714275093e-5,0,1.6430478537687e-4,0,3.488202590477681e-5,4.7034914134879545e-6
Schlesneria,6.367966580911381e-7,0,3.50238161950126e-5,0,4.722610412323073e-6,6.367966580911381e-7
Sedimentibacter,7.111300745797673e-7,0,3.91121541018872e-5,0,5.273881783226696e-6,7.111300745797673e-7
Segetibacter,2.1532979589490297e-5,0,3.2384653484207e-4,0,6.692217621140185e-5,9.023784399493597e-6
Seinonella,2.1598665202362273e-6,0,6.08025942440211e-5,0,1.1224334300257386e-5,1.513488928294996e-6
Senegalimassilia,1.0281507680286237e-6,0,5.65482922415743e-5,0,7.624970170360123e-6,1.0281507680286237e-6
Serratia,5.962427035273245e-6,0,2.9005685114282e-4,0,3.934941689668672e-5,5.305874291950992e-6
Shimazuella,3.2428714941886474e-6,0,1.0273444857284e-4,0,1.5417799823508956e-5,2.078935704099107e-6
Silvanigrella,6.6142159343076e-7,0,3.63781876386918e-5,0,4.905233820533605e-6,6.6142159343076e-7
Singulisphaera,4.581826657927437e-5,0,0.00129829254858762,0,2.2970517768404903e-4,3.0973439840336085e-5
Sinomonas,0.0010065411032424718,6.0083341409051e-4,0.0152896995708155,0,0.0020840396993856572,2.810118557387493e-4
Skermanella,6.70909176920691e-6,0,2.4641669062384e-4,0,3.683602543539055e-5,4.966968656446559e-6
Smaragdicoccus,7.987233688738387e-6,0,2.4579083200196e-4,0,3.760569493745543e-5,5.070750870933418e-6
Solibacillus,8.703563586740727e-6,0,2.9034950822052e-4,0,4.627031602051673e-5,6.239088139432625e-6
Solirubrobacter,0.024067042484467522,0.0239532970890926,0.0496552749437847,0.00281734230709031,0.012063926200647276,0.0016266994770486193
Solitalea,5.729521564486728e-6,0,3.1512368604677e-4,0,4.249126915832844e-5,5.729521564486727e-6
Sorangium,5.837415017297739e-5,0,0.0013505300830576,0,2.072391306071426e-4,2.794411867046748e-5
Sphaerobacter,6.718330629205254e-7,0,3.69508184606289e-5,0,4.982447344812046e-6,6.718330629205254e-7
Sphingobacterium,2.8930953297573092e-5,0,0.00123757589820938,0,1.727024215207274e-4,2.3287189767268654e-5
Sphingobium,1.4666045410721338e-5,0,2.1142055392185e-4,0,4.538855089609877e-5,6.120190954311131e-6
Sphingomicrobium,2.455509241922909e-6,0,1.3505300830576e-4,0,1.8210543924998097e-5,2.4555092419229093e-6
Sphingomonas,0.007459831841300198,0.00629025575351237,0.0257297977811,4.3672662992617e-4,0.004740185751430205,6.391665163328927e-4
Spirillospora,0.0023272696577682364,0.00179572291451271,0.0179472289768809,0,0.002804159903259962,3.781128442205609e-4
Spirochaeta.2,3.51202774447998e-6,0,1.480467087366e-4,0,2.076089007463731e-5,2.7993978465869924e-6
Sporichthya,6.789846931931654e-5,0,3.8808774868254e-4,0,1.1710095624113588e-4,1.5789889718417587e-5
Sporocytophaga,1.1935159650562822e-5,0,3.7156546396792e-4,0,5.450986690336383e-5,7.3501089538275045e-6
Sporomusa,7.707426105052218e-7,0,4.23908435777872e-5,0,5.715980181968988e-6,7.707426105052218e-7
Sporosarcina,6.5487848251003e-5,0,8.1930277333988e-4,0,1.592612722678041e-4,2.1474785571734895e-5
Stenotrophobacter,3.6832638628843633e-6,0,2.0257951245864e-4,0,2.7315815887497142e-5,3.6832638628843633e-6
Stenotrophomonas,6.376021384843504e-5,0,0.00131492439184747,0,1.9728510493990622e-4,2.660191812330621e-5
Steroidobacter,5.195916534236782e-5,0,9.8582871226124e-4,0,1.9074801203315903e-4,2.5720456695578532e-5
Stigmatella,2.2344621091087273e-6,0,1.2289541600098e-4,0,1.657121451304473e-5,2.2344621091087273e-6
Streptacidiphilus,0.0010529223553415418,9.1743119266055e-4,0.00440864773208987,0,8.352894622399066e-4,1.126304081118281e-4
Streptococcus,4.9172777524956414e-6,0,1.1733646230566e-4,0,2.1157576380826877e-5,2.852887017201804e-6
Streptomyces,9.114779397471678e-4,7.640586797066e-4,0.0028956018156206,0,6.458170630225494e-4,8.708195501324355e-5
Streptosporangium,3.1833096776921456e-5,0,3.3260291125371e-4,0,8.636572208488961e-5,1.1645551590234233e-5
Subgroup.10,4.1023197088890155e-4,2.8824377187564e-4,0.00393053966933555,0,5.762868731767703e-4,7.770650612703008e-5
Sulfurifustis,8.18503080640969e-7,0,4.50176694352533e-5,0,6.070181308332694e-6,8.18503080640969e-7
Sulfurisoma,6.876878488942363e-6,0,2.4759718189389e-4,0,3.745808218586027e-5,5.050846771568763e-6
Sumerlaea,7.5866996339188744e-6,0,1.36954139928e-4,0,2.3223578505136035e-5,3.131466686813404e-6
Sva0996.marine.group,1.5115260880312922e-5,0,3.8265019019965e-4,0,7.034225627172282e-5,9.48494790074993e-6
Symbiobacterium,1.927500610224364e-5,0,2.5226064345868e-4,0,4.95532480168293e-5,6.681758599510648e-6
Syntrophobacter,1.5598361764535747e-6,0,5.5714444898414e-5,0,8.470950391039303e-6,1.142222717714329e-6
TM7a,1.285847709604907e-4,9.27988121752042e-5,0.00116059485404044,0,1.868902325793033e-4,2.5200273820137923e-5
Tahibacter,1.4934344886293636e-6,0,8.2138896874615e-5,0,1.1075606595149571e-5,1.4934344886293636e-6
Telmatocola,1.9474103600731896e-5,0,2.0546889714569e-4,0,4.7532522851129564e-5,6.409284073752493e-6
Telmatospirillum,1.714628157592362e-5,0,2.4645717806531e-4,0,5.1902592275540236e-5,6.998544114730992e-6
Termite.Treponema.cluster,2.1588003379196747e-5,0,6.0980407585175e-4,0,8.902900648934872e-5,1.20046687860716e-5
Terrabacter,6.627008776554855e-5,0,0.0016917145330081,0,2.919650691536413e-4,3.936856189349119e-5
Terracidiphilus,8.638836836201706e-4,7.9809907311675e-4,0.00312421105781368,0,6.234551784788515e-4,8.406667911648754e-5
Terribacillus,4.3724132463895146e-4,4.2807422434811e-4,0.00144714970176982,0,4.238527854789338e-4,5.7152297934911847e-5
Terriglobus,2.4900752714181817e-6,0,1.36954139928e-4,0,1.846689246064584e-5,2.4900752714181817e-6
Terrimicrobium,1.0671751163220727e-5,0,5.8694631397714e-4,0,7.914382483133894e-5,1.0671751163220727e-5
Terrimonas,4.7290736387926e-5,0,0.00125215213648458,0,2.3530042245739193e-4,3.172790249166328e-5
Terrisporobacter,1.8620517575905456e-6,0,1.0241284666748e-4,0,1.3809345427536824e-5,1.8620517575905456e-6
Thauera,4.314967467452545e-6,0,1.2477903712176e-4,0,2.2448276837351524e-5,3.026925031255836e-6
Thermobacillus,3.794755591223636e-6,0,1.0597710894446e-4,0,1.9717216200639783e-5,2.65866889012587e-6
Thermoflavimicrobium,2.0545201154639998e-6,0,1.1299860635052e-4,0,1.5236728972011723e-5,2.0545201154639998e-6
Thermosporothrix,0.0038440899531240365,0.0033148033765699,0.012088420115405,0,0.002942343341355998,3.9674549521237e-4
Thermostaphylospora,4.7323430046409454e-5,0,9.0748762906015e-4,0,1.5219125028556236e-4,2.0521464002127e-5
Tissierella,1.1230276826323763e-6,0,6.17665225447807e-5,0,8.328596200904778e-6,1.1230276826323763e-6
