taxa,mean,median,max,min,sd,se
Unclassified.Family.in.Myxococcales,2.764428319295122e-6,0,1.133415610911e-4,0,1.770097797392435e-5,2.764428319295122e-6
Unclassified.Family.in.Myxococcota,4.331130163042195e-6,0,1.7757633668473e-4,0,2.7732764522451963e-5,4.331130163042195e-6
Unclassified.Family.in.NB1.j,2.283708377840378e-4,1.8220080350554e-4,8.6985823661711e-4,0,2.621408187672065e-4,4.0939517811433945e-5
Unclassified.Family.in.P2.11E,5.629702806703109e-6,0,1.3764895583434e-4,0,2.5655523612418253e-5,4.0067196357733185e-6
Unclassified.Family.in.Paludibaculum,3.63585792158e-6,0,1.4907017478478e-4,0,2.328084998153112e-5,3.6358579215800002e-6
Unclassified.Family.in.Parcubacteria,2.2724112009875002e-6,0,9.31688592404875e-5,0,1.455053123845695e-5,2.2724112009875e-6
Unclassified.Family.in.Patescibacteria,8.496642536023414e-6,0,1.9929216919218e-4,0,3.839901541768548e-5,5.996918690598526e-6
Unclassified.Family.in.Pla4.lineage,4.956949891520024e-5,0,4.5281241792774e-4,0,1.0261052787671902e-4,1.602507214788289e-5
Unclassified.Family.in.Polyangia,3.073967147468715e-4,0,0.00664693358259334,0,0.0011158015509913437,1.7425892573945945e-4
Unclassified.Family.in.Polyangiales,3.0755516379792536e-4,0,0.00592319852720469,0,0.0010757461431388192,1.6800332201114828e-4
Unclassified.Family.in.Proteobacteria,6.048947261040097e-5,0,0.00248006837702644,0,3.8732160818118894e-4,6.048947261040098e-5
Unclassified.Family.in.R7C24,4.484736928250317e-5,0,0.00100622367979726,0,1.7871924062742546e-4,2.7911256130660038e-5
Unclassified.Family.in.RBG.13.54.9,6.4012588541091e-5,0,4.7887507890555e-4,0,1.0268747619224262e-4,1.6037089455789204e-5
Unclassified.Family.in.RCP2.54,0.004523466671465561,0.00453978618167552,0.00798610417872901,0,0.0017645811897358382,2.75581282558918e-4
Unclassified.Family.in.Rhizobiales,0.001369227553035609,0,0.0122785878804272,0,0.00275991706372519,4.310266303425186e-4
Unclassified.Family.in.Rhodospirillales,2.3266120742597073e-5,0,3.2022859395014e-4,0,6.784735767443575e-5,1.0595977082218419e-5
Unclassified.Family.in.Rokubacteriales,9.052759512113112e-4,8.2044303924119e-4,0.00233294567669436,0,5.455922494583302e-4,8.520719405517422e-5
Unclassified.Family.in.S085,4.033232073463399e-5,0,3.370378692293e-4,0,7.795057807952817e-5,1.217383502007143e-5
Unclassified.Family.in.SAR202.clade,9.739151437474414e-7,0,3.99305208936451e-5,0,6.236099662132139e-6,9.739151437474414e-7
Unclassified.Family.in.SAR324.clade.Marine.group.B.,9.562364065018342e-7,0,3.92056926665752e-5,0,6.122900511187585e-6,9.562364065018342e-7
Unclassified.Family.in.SBR1031,8.38842671183216e-5,0,5.5073011077542e-4,0,1.5817280554426147e-4,2.470244207032228e-5
Unclassified.Family.in.SHA.26,1.0137975185233415e-5,0,2.3596963857317e-4,0,4.575895861869692e-5,7.146348707586951e-6
Unclassified.Family.in.SJA.28,2.199102326430351e-6,0,9.01631953836444e-5,0,1.4081125406961147e-5,2.199102326430351e-6
Unclassified.Family.in.Saccharimonadales,1.8655192375193331e-4,0,0.00185844819575654,0,3.4084993214880856e-4,5.323181614315556e-5
Unclassified.Family.in.Sericytochromatia,1.7078226277128888e-4,0,8.6872451624655e-4,0,2.3526804761117508e-4,3.6742696047624894e-5
Unclassified.Family.in.Solirubrobacterales,1.2173939296842926e-5,0,4.9913151117056e-4,0,7.795124577665116e-5,1.2173939296842927e-5
Unclassified.Family.in.Streptosporangiales,6.839001606844683e-5,0,0.00200472839386691,0,3.2357578435698647e-4,5.053404749908695e-5
Unclassified.Family.in.Subgroup.12,1.3483964195580415e-6,0,5.52842532018797e-5,0,8.633949795739767e-6,1.3483964195580413e-6
Unclassified.Family.in.Subgroup.13,0.0047504918754820435,0.00448342313289023,0.00973240832507433,0.00166173339564834,0.0019028655479587178,2.971776709929367e-4
Unclassified.Family.in.Subgroup.17,3.9100379337528215e-5,0,3.9232720088553e-4,0,8.961116936704531e-5,1.3994913427288485e-5
Unclassified.Family.in.Subgroup.2,0.06714001964151098,0.060866474683775,0.137531640113787,0.0228801884720586,0.026781268739377452,0.0041825314871783035
Unclassified.Family.in.Subgroup.5,0.005634080255748568,0.00536303630363036,0.0106270833926892,0.00218271915680182,0.0021172297497004462,3.306557347931905e-4
Unclassified.Family.in.Subgroup.7,0.0010299264351860495,9.8014231666438e-4,0.00333544516080945,0,6.841092883694258e-4,1.0683992110759045e-4
Unclassified.Family.in.TK10,0.014628003565382958,0.0145588193395823,0.0222612653982071,0.00691006600660066,0.004049000794512914,6.323476859690367e-4
Unclassified.Family.in.TSBb06,1.0814454480435122e-4,0,0.0044339263369784,0,6.92462955982884e-4,1.0814454480435124e-4
Unclassified.Family.in.TX1A.33,4.613603843166097e-6,0,1.8915775756981e-4,0,2.9541478590090176e-5,4.613603843166097e-6
Unclassified.Family.in.Thermoleophilia,1.3634467205925e-6,0,5.59013155442925e-5,0,8.73031874307417e-6,1.3634467205925002e-6
Unclassified.Family.in.Thermoplasmata,6.207803361348972e-5,0,2.5956766409867e-4,0,9.12225776840705e-5,1.4246573126096897e-5
Unclassified.Family.in.Vampirovibrionales,3.408703003115854e-6,0,1.3975682312775e-4,0,2.1826348817461265e-5,3.4087030031158543e-6
Unclassified.Family.in.Vicinamibacterales,0.008051866374348347,0.00744276251164899,0.0271527542076786,0.00444299367100085,0.0037031840035567786,5.783401768011712e-4
Unclassified.Family.in.WD260,1.2291415856659512e-5,0,3.7351164718636e-4,0,6.130464312364782e-5,9.574176737858547e-6
Unclassified.Family.in.WPS.2,0.02391943333908957,0.0240762708141119,0.0463646681332231,0.0100041254125413,0.007858146560083745,0.0012272363097602876
Unclassified.Family.in.bacteriap25,6.221490851408781e-6,0,2.5508112490776e-4,0,3.9836978863622296e-5,6.221490851408781e-6
Unclassified.Family.in.mle1.27,1.1986101197630377e-5,0,1.8226223890934e-4,0,3.8580058241582184e-5,6.02519282946941e-6
Unknown.Family,0.022424885058674706,0.0209531663402398,0.0368762344873849,0.0124984446072806,0.0065487057576452306,0.00102273601367303
Vermiphilaceae,1.5227617176888185e-4,0,0.00235062308795824,0,4.1178985991559356e-4,6.431077153060035e-5
Vicinamibacteraceae,2.3037957788788025e-4,1.2405579754093e-4,9.782977618943e-4,0,2.9345617535486614e-4,4.5830154854611894e-5
WD2101.soil.group,2.1281837645933732e-4,0,0.00127816887560467,0,2.889056932550959e-4,4.511948894668401e-5
WX65,6.176009974420285e-5,0,4.0021611670302e-4,0,1.0436397335876473e-4,1.629891432508055e-5
Weeksellaceae,3.7742088907617614e-6,0,1.2754056245388e-4,0,2.026235007639106e-5,3.1644474361338764e-6
Williamwhitmaniaceae,1.5993471464947998e-6,0,6.55732330062868e-5,0,1.0240818477789918e-5,1.5993471464947998e-6
X37.13,9.739151437474414e-7,0,3.99305208936451e-5,0,6.236099662132139e-6,9.739151437474414e-7
X67.14,6.372527059450391e-5,0,0.00121917646596138,0,2.4001573012828644e-4,3.748415948657494e-5
Xanthobacteraceae,0.07985975910998408,0.0800571484875357,0.128377879049144,0.0493373185983403,0.016795687021369764,0.002623045625630953
Xanthomonadaceae,4.1816238920690165e-5,0,0.00131473530680581,0,2.086820465842021e-4,3.259066025366818e-5
Xiphinematobacteraceae,0.008178733401035925,0.0077431938618445,0.0173897418491824,0.00379759924048015,0.0029764842738898207,4.648487462556494e-4
YM_S32_TM7_50_20,1.6815842887307318e-5,0,6.894495583796e-4,0,1.0767393116458025e-4,1.6815842887307318e-5
Yersiniaceae,1.0657438869162194e-5,0,4.3695499363565e-4,0,6.824090513209137e-5,1.0657438869162194e-5
env.OPS.17,2.581122520805188e-6,0,5.44176226029037e-5,0,1.0076346485506347e-5,1.573660936734561e-6
type.III,5.161681300553478e-6,0,1.1180263108858e-4,0,2.3115340051726305e-5,3.610009613212463e-6
