taxa,mean,median,max,min,sd,se
Sporomusaceae,1.40753926859636e-6,0,4.23908435777872e-5,0,7.346814813115104e-6,9.906443073090226e-7
Steroidobacteraceae,6.132680807053416e-4,4.6141192047665e-4,0.00254429298369424,0,5.471153200280693e-4,7.37730147028914e-5
Streptococcaceae,2.3978250485007227e-5,0,5.8382613281102e-4,0,8.434129021090676e-5,1.1372577252033145e-5
Streptomycetaceae,0.0035004826521413896,0.00303628990329625,0.0103717375168014,0.00155193437534641,0.0015593199211011701,2.102586552685205e-4
Streptosporangiaceae,9.121742986301727e-5,0,7.6303020817029e-4,0,1.8732075195487466e-4,2.5258325040897516e-5
Sulfobacillaceae,1.1417981763371541e-5,0,4.404731940599e-4,0,6.10532687717618e-5,8.232421081770633e-6
Sumerlaeaceae,7.5866996339188744e-6,0,1.36954139928e-4,0,2.3223578505136035e-5,3.131466686813404e-6
Sutterellaceae,3.8557020707725195e-4,2.6366341481788e-4,0.00268038816716231,0,4.91350769197726e-4,6.625372420286302e-5
Symbiobacteraceae,2.8824472483795192e-5,0,2.5226064345868e-4,0,5.448378692876604e-5,7.34659233077013e-6
Synergistaceae,1.4306253978926891e-6,0,7.86843968840979e-5,0,1.0609801911452392e-5,1.4306253978926891e-6
Syntrophobacteraceae,1.5598361764535747e-6,0,5.5714444898414e-5,0,8.470950391039303e-6,1.142222717714329e-6
TRA3.20,8.929298114471567e-5,0,0.00258851599252707,0,4.3307779685120473e-4,5.8396198214593225e-5
Terrimicrobiaceae,1.0671751163220727e-5,0,5.8694631397714e-4,0,7.914382483133894e-5,1.0671751163220727e-5
Thermoactinomycetaceae,1.587100979945526e-5,0,1.1738926279543e-4,0,3.186985604173822e-5,4.297330512012646e-6
Thermoanaerobaculaceae,4.1023197088890155e-4,2.8824377187564e-4,0.00393053966933555,0,5.762868731767703e-4,7.770650612703008e-5
Thermomicrobiaceae,1.3475989168098108e-6,0,3.71671219639107e-5,0,7.00115953856307e-6,9.440361595964874e-7
Thermomonosporaceae,0.008836662242415668,0.0076091564222128,0.0402859942655972,1.9263098907256e-4,0.005989525806925765,8.076274950498779e-4
UBA12409,4.321837239739347e-6,0,9.17111465727545e-5,0,1.669247403548124e-5,2.2508127397785383e-6
UBA12411,1.367501144082369e-6,0,3.77088125494928e-5,0,7.1045532742471365e-6,9.57977768072039e-7
UCG.010,1.1362302517244373e-5,0,4.3276418286253e-4,0,5.9739469429383405e-5,8.055268414583469e-6
URHD0088,9.662663001277328e-4,9.7284150790433e-4,0.00354476046648209,0,6.094228746852834e-4,8.217456365895434e-5
Unclassified.Family.in.0319.6G20,5.402133975236313e-4,5.2000148571853e-4,0.00191165553080921,1.4009526478005e-4,3.0379873685885283e-4,4.096421332134905e-5
Unclassified.Family.in.0319.7L14,1.5620373721866258e-4,0,9.2377046151572e-4,0,2.255316930293524e-4,3.0410687284298302e-5
Unclassified.Family.in.11.24,6.216395761268103e-4,2.7283640729018e-4,0.00435129740518962,0,8.836340037153128e-4,1.1914918475454156e-4
Unclassified.Family.in.AD3,0.07260497109650121,0.0753315357948605,0.171716566866267,0.00216084813289216,0.040718179800310554,0.005490438244224588
Unclassified.Family.in.AMGG11,9.003533887050544e-6,0,4.9519436378778e-4,0,6.677199439165878e-5,9.003533887050544e-6
Unclassified.Family.in.AT.s3.28,1.0051748531321456e-5,0,3.376325207644e-4,0,5.353357598030597e-5,7.218465912617561e-6
Unclassified.Family.in.Absconditabacteriales..SR1.,7.370011423517709e-7,0,4.05350628293474e-5,0,5.465746756896979e-6,7.370011423517709e-7
Unclassified.Family.in.Acidimicrobiia,0.010762807342496414,0.00945255474452555,0.0260508431915429,0.00409660791860805,0.0052188245302212544,7.037061560989928e-4
Unclassified.Family.in.Acidobacteriae,0.0014693963208676137,0.00146116893514812,0.00297802423495584,2.2259130524116e-4,6.00318722224147e-4,8.094695999152583e-5
Unclassified.Family.in.Acidobacteriales,0.04403679001107165,0.0452361889511609,0.0761943121322499,0.0123348414252594,0.013487325894191167,0.0018186306525721217
Unclassified.Family.in.Acidobacteriota,1.8817671145022166e-5,0,2.4641669062384e-4,0,4.715885239582269e-5,6.3588983598375986e-6
Unclassified.Family.in.Actinobacteria,0.0018090028554182097,0.00124087591240876,0.00726348557077763,0,0.0017647006451657443,2.3795218645190788e-4
Unclassified.Family.in.Actinobacteriota,4.1412557460725784e-5,0,7.1871534765288e-4,0,1.0755135224268326e-4,1.4502221377950552e-5
Unclassified.Family.in.Actinomarinales,1.4394821207576727e-5,0,4.1593012373921e-4,0,6.653711116402225e-5,8.97186223909705e-6
Unclassified.Family.in.Alphaproteobacteria,0.0040028894046687125,0.00337774791923264,0.015847550477383,4.0965138666994e-4,0.0031123736568707274,4.1967237827929244e-4
Unclassified.Family.in.Anaerolineae,3.367519675336163e-5,0,3.5928143712574e-4,0,6.375267055325528e-5,8.596408343733818e-6
Unclassified.Family.in.Armatimonadales,1.2751669289243553e-4,9.77421561919656e-5,4.4224815890168e-4,0,1.2631367009245976e-4,1.703213180071274e-5
Unclassified.Family.in.Armatimonadota,2.832346556510773e-4,2.0473115077518e-4,0.00119214721095237,0,2.9637115963460645e-4,3.9962679012744646e-5
Unclassified.Family.in.Azospirillales,3.547535414082127e-5,0,8.5533571926981e-4,0,1.6055873922723942e-4,2.1649735980855272e-5
Unclassified.Family.in.B10.SB3A,8.568121849241929e-5,0,5.5679287305122e-4,0,1.4898517233193298e-4,2.0089156539050328e-5
Unclassified.Family.in.B12.WMSP1,0.005061834916433097,0.00447656987966652,0.0195714649496162,7.82595085302864e-5,0.003728514713924359,5.027528214639954e-4
Unclassified.Family.in.BD2.11.terrestrial.group,1.1220375738097363e-5,0,4.0515902491728e-4,0,5.799298669928517e-5,7.819772731298137e-6
Unclassified.Family.in.BD7.11,9.421164566583796e-6,0,9.2529192960379e-5,0,2.4362366720019347e-5,3.285020858383222e-6
Unclassified.Family.in.BRH.c20a,1.3712295472542836e-6,0,7.54176250989856e-5,0,1.0169310493808089e-5,1.3712295472542836e-6
Unclassified.Family.in.Babeliales,4.692075417052334e-5,0,9.4908551655956e-4,0,1.393088427308116e-4,1.8784400521805322e-5
Unclassified.Family.in.Bacillales,2.9363313714798425e-5,0,3.611049812426e-4,0,8.532380654582157e-5,1.1505059727606635e-5
Unclassified.Family.in.Bacilli,1.1303289803089975e-5,0,1.7356728098964e-4,0,3.6227818716699833e-05,4.884958079228459e-6
Unclassified.Family.in.Bacteroidales,5.6370548648197944e-6,0,1.1802659532614e-4,0,2.1345134588716717e-5,2.8781773607944405e-6
Unclassified.Family.in.Bacteroidia,1.0263915977849525e-5,0,4.4518642181413e-4,0,6.0889709344938e-5,8.210366733156797e-6
Unclassified.Family.in.Bathyarchaeia,0.002677971552132593,0.00143931216029392,0.0163256753152741,0,0.0033984252662137425,4.5824356941458243e-4
Unclassified.Family.in.Bdellovibrionota,7.467172443146818e-7,0,4.10694484373075e-5,0,5.537803297574786e-6,7.467172443146818e-7
Unclassified.Family.in.Berkelbacteria,2.9597080088142583e-6,0,5.79900643689714e-5,0,1.1038092279498567e-5,1.4883760593389016e-6
Unclassified.Family.in.Blastocatellia,7.557939334397666e-6,0,1.5651901706057e-4,0,2.8848587585225988e-5,3.8899427564436304e-6
Unclassified.Family.in.Blfdi19,1.2980338482301764e-4,9.41655052921014e-5,7.7907623817473e-4,0,1.493811548474805e-4,2.0142550810554327e-5
Unclassified.Family.in.Burkholderiales,1.1463692868937646e-4,4.08513419665836e-5,0.0010369384880263,0,2.0520589607757737e-4,2.7669957382429802e-5
Unclassified.Family.in.C0119,3.963311036786624e-4,3.0723854000245e-4,0.00154604145429834,0,3.8335207407247775e-4,5.169118312293262e-5
Unclassified.Family.in.C10.SB1A,1.0228295556828419e-6,0,5.62556255625563e-5,0,7.58550700341182e-6,1.0228295556828417e-6
Unclassified.Family.in.CCD24,1.0460819445920418e-4,0,0.00211583046345691,0,3.4650984994273495e-4,4.672337863471011e-5
Unclassified.Family.in.Candidatus.Daviesbacteria,6.757658538892856e-7,0,3.71671219639107e-5,0,5.011613703244628e-6,6.757658538892856e-7
Unclassified.Family.in.Candidatus.Kaiserbacteria,1.2298083631935087e-5,0,1.0526790682286e-4,0,2.8275772873839414e-5,3.8127044365168806e-6
Unclassified.Family.in.Candidatus.Levybacteria,6.5750615596540305e-6,0,1.2732365673542e-4,0,2.322903456947149e-5,3.1322023823783148e-6
Unclassified.Family.in.Candidatus.Liptonbacteria,2.0510723198008645e-5,0,2.044191708015e-4,0,4.068960768738281e-5,5.486585581303354e-6
Unclassified.Family.in.Candidatus.Magasanikbacteria,1.0671751163220873e-6,0,5.86946313977148e-5,0,7.914382483134002e-6,1.0671751163220873e-6
Unclassified.Family.in.Candidatus.Nomurabacteria,2.1284421877627126e-6,0,7.82595085302864e-5,0,1.1691401918211601e-5,1.5764683130521493e-6
Unclassified.Family.in.Candidatus.Peribacteria,7.987877764006927e-6,0,1.3534445162939e-4,0,2.4089517082525275e-5,3.2482298207688923e-6
Unclassified.Family.in.Candidatus.Staskawiczbacteria,1.0390797909371455e-6,0,5.7149388501543e-5,0,7.706021973519736e-6,1.0390797909371455e-6
Unclassified.Family.in.Candidatus.Vogelbacteria,7.114500775480582e-7,0,3.91297542651432e-5,0,5.276254988756001e-6,7.114500775480581e-7
Unclassified.Family.in.Candidatus.Woykebacteria,6.818863704552273e-7,0,3.75037503750375e-5,0,5.057004668941209e-6,6.818863704552273e-7
Unclassified.Family.in.Candidatus.Yanofskybacteria,7.114500775480582e-7,0,3.91297542651432e-5,0,5.276254988756001e-6,7.114500775480581e-7
Unclassified.Family.in.Caulobacterales,1.007749594380789e-6,0,5.54262276909434e-5,0,7.473671017218076e-6,1.007749594380789e-6
Unclassified.Family.in.Chitinophagales,1.0819916110450689e-5,0,3.8265019019965e-4,0,5.383163293864188e-5,7.258655904680818e-6
Unclassified.Family.in.Chlamydiales,1.0109309605409804e-5,0,9.52489808359051e-5,0,2.480403465102812e-5,3.3445753500513296e-6
Unclassified.Family.in.Chloroflexi,0.002105477662513387,0.00210416586232192,0.0048590326275727,0,0.0011404328611730374,1.5377593563028469e-4
Unclassified.Family.in.Chloroflexia,1.962195390479588e-5,0,2.9102550110953e-4,0,5.344647848892801e-5,7.206721689275978e-6
Unclassified.Family.in.Chloroplast,1.2967880416463165e-4,9.30596139887212e-5,5.6065239551478e-4,0,1.320123816770918e-4,1.7800545914028063e-5
Unclassified.Family.in.Chthoniobacterales,2.1835371849435328e-4,0,0.00121174779215445,0,3.6422362054127646e-4,4.911190297495853e-5
Unclassified.Family.in.Chthonomonadales,3.436046938685222e-4,3.2942145357216e-4,0.00146670577882077,0,3.099069600204301e-4,4.178784596443509e-5
Unclassified.Family.in.Clostridia,1.6421975360349894e-5,0,9.30596139887212e-5,0,2.6590970227597585e-5,3.5855256940420912e-6
Unclassified.Family.in.Clostridia.UCG.014,5.068586574186731e-6,0,1.2584948401711e-4,0,2.239233628196009e-5,3.0193820083056317e-6
Unclassified.Family.in.Clostridia.vadinBB60.group,1.5910018306805218e-5,0,2.3072405403137e-4,0,4.364256003772295e-5,5.88476159499532e-6
Unclassified.Family.in.Corynebacteriales,4.072634923481098e-6,0,1.4009526478005e-4,0,2.1838458243101708e-5,2.9446971087816852e-6
Unclassified.Family.in.Cyanobacteria,3.754211991334059e-5,0,1.8240778273206e-4,0,5.6582106789159765e-5,7.629529723026399e-6
Unclassified.Family.in.Cyanobacteriales,1.7014615554761546e-6,0,9.35803855511885e-5,0,1.2618376613573691e-5,1.7014615554761546e-6
Unclassified.Family.in.Cyanobacteriia,5.268554833712653e-6,0,6.84896323818982e-5,0,1.566327457248721e-5,2.1120355124989748e-6
Unclassified.Family.in.DS.100,3.113432817924451e-6,0,1.1254417358813e-4,0,1.6984802710617104e-5,2.2902303302926704e-6
Unclassified.Family.in.Desulfitobacteriales,1.4137983349970164e-6,0,4.05350628293474e-5,0,7.351959406541819e-6,9.913380041451666e-7
Unclassified.Family.in.Desulfobacterota,5.675325537334903e-4,1.6956337431114e-4,0.00868680544686179,0,0.0016039808739891045,2.1628073692742502e-4
Unclassified.Family.in.Dojkabacteria,7.4548306820349514e-6,0,1.3534445162939e-4,0,2.4296295907969913e-5,3.2761118719039093e-6
Unclassified.Family.in.EC3,2.0462577016023636e-6,0,1.1254417358813e-4,0,1.5175453270831296e-5,2.0462577016023632e-6
Unclassified.Family.in.Elev.1554,2.6367790129340794e-4,2.4019215372297e-4,0.00106678858536214,0,2.467201745288322e-4,3.326774154684915e-5
Unclassified.Family.in.Elev.16S.1166,3.557250387740182e-6,0,1.9564877132571e-4,0,2.6381274943779197e-5,3.557250387740182e-6
Unclassified.Family.in.Elev.16S.976,7.114500775480582e-7,0,3.91297542651432e-5,0,5.276254988756001e-6,7.114500775480581e-7
Unclassified.Family.in.Elsterales,0.04948634506166449,0.0450445434298441,0.139126604580921,0.00825447544139937,0.024519370899172364,0.0033061912975814456
Unclassified.Family.in.Elusimicrobiota,1.3900533762386927e-6,0,3.91297542651432e-5,0,7.223782582775244e-6,9.740546447542866e-7
Unclassified.Family.in.Enterobacterales,1.5803008913746183e-5,0,4.8242302206561e-4,0,8.261538271825307e-5,1.1139855933198865e-5
Unclassified.Family.in.FCPU426,1.727923528532e-4,1.6949790952578e-4,7.7037363121113e-4,0,1.629863563727004e-4,2.1977075809971913e-5
Unclassified.Family.in.FCPU453,2.0259798144876364e-6,0,1.1142888979682e-4,0,1.5025068435089561e-5,2.0259798144876364e-6
Unclassified.Family.in.FFCH16263,3.912975426514182e-6,0,2.1521364845828e-4,0,2.901940243815698e-5,3.912975426514182e-6
Unclassified.Family.in.FFCH5909,8.972894360796115e-6,0,1.7964071856287e-4,0,2.9223176884957813e-5,3.940452367315511e-6
Unclassified.Family.in.Fibrobacterales,2.055410825760638e-6,0,5.65482922415743e-5,0,1.0678397510587504e-5,1.4398748265931845e-6
Unclassified.Family.in.Firmicutes,1.628051715257708e-5,0,1.7144816550462e-4,0,3.631153059732752e-5,4.896245786909605e-6
Unclassified.Family.in.Frankiales,0.0018050334656381237,0.00180144115292234,0.00575560198271271,0,0.0011458394954095227,1.545049660420102e-4
Unclassified.Family.in.GAL15,0.00471498336096916,0.00360863852545478,0.0155444258950102,8.0758359451612e-4,0.0036659555027225613,4.943173391463833e-4
Unclassified.Family.in.GOUTB8,1.3712295472542836e-6,0,7.54176250989856e-5,0,1.0169310493808089e-5,1.3712295472542836e-6
Unclassified.Family.in.Gaiellales,0.00798765909710112,0.00593284524110073,0.0231648145249648,0.002601908065915,0.0043110063409171236,5.812959764248979e-4
Unclassified.Family.in.Gammaproteobacteria,1.4415786665778483e-4,1.1129660545353e-4,7.3512779914046e-4,0,1.5303851900515987e-4,2.063570969297141e-5
Unclassified.Family.in.Gemmatimonadota,6.971555660986092e-6,0,1.293278646122e-4,0,2.464695901860755e-5,3.323395276096475e-6
Unclassified.Family.in.Gitt.GS.136,3.0666262169982115e-5,0,2.7010601661152e-4,0,6.658354118394806e-5,8.97812286170668e-6
Unclassified.Family.in.Group.1.1c,9.678182523639793e-4,7.4160565513759e-4,0.00622817229336438,0,9.77292501876157e-4,1.3177809407025255e-4
Unclassified.Family.in.Hydrogenispora,5.117543302637307e-6,0,5.64993031752608e-5,0,1.503776564698382e-5,2.0276919061901917e-6
Unclassified.Family.in.IMCC26256,0.010600620520710487,0.00976332484899138,0.0193263891409284,0.00542914171656687,0.0031719540581834045,4.277061979533948e-4
Unclassified.Family.in.JG30.KF.CM66,0.0022005276897164514,0.00218889339278476,0.00502531131064553,6.7849028023226e-4,8.689242545055488e-4,1.1716572257572323e-4
Unclassified.Family.in.JG36.GS.52,2.455509241922909e-6,0,1.3505300830576e-4,0,1.8210543924998097e-5,2.4555092419229093e-6
Unclassified.Family.in.JG36.TzT.191,2.2918613191833416e-5,0,4.1076196344218e-4,0,8.322642664279452e-5,1.1222249079175834e-5
Unclassified.Family.in.KD4.96,8.234066748894619e-4,2.1014289717007e-4,0.0101739932923673,0,0.0018858835264416356,2.5429248282972893e-4
Unclassified.Family.in.KF.JG30.C25,5.213486301850741e-4,4.2128914478303e-4,0.0024330900243309,0,5.066014960998283e-4,6.831013179883538e-5
Unclassified.Family.in.Kapabacteriales,4.182487170900321e-5,0,2.7539538909434e-4,0,6.303299104094515e-5,8.499366778090399e-6
Unclassified.Family.in.Ktedonobacterales,9.521468449809528e-4,5.7351194133792e-4,0.00366748166259169,0,8.881949889848236e-4,1.1976418788282178e-4
Unclassified.Family.in.Ktedonobacteria,2.480792908324205e-4,1.6637204949568e-4,0.0015971474204212,0,3.2009862191028065e-4,4.316208937331691e-5
Unclassified.Family.in.Lachnospirales,0,0,0,0,0,0
Unclassified.Family.in.Latescibacterota,3.634913820331578e-4,0,0.00522204965448939,0,0.0010261104620296795,1.3836070647450075e-4
Unclassified.Family.in.Lineage.IIa,3.229500073109248e-4,2.7068890325879e-4,0.00164304785376874,0,3.165253496318502e-4,4.26802694375846e-5
Unclassified.Family.in.Lineage.IIb,4.89752643394929e-5,0,5.3111967896766e-4,0,8.957721959463725e-5,1.2078589826108812e-5
Unclassified.Family.in.Lineage.IIc,2.236941177064962e-5,0,1.3583265417006e-4,0,4.0947940433925896e-5,5.521419161741174e-6
Unclassified.Family.in.Lineage.IV,7.820630652929959e-5,5.64993031752608e-5,2.9102550110953e-4,0,8.881311293229874e-5,1.197555770477764e-5
Unclassified.Family.in.MB.A2.108,4.172866916015991e-4,1.4551275055476e-4,0.00780638597589607,0,0.0012531201339707214,1.6897068439459596e-4
Unclassified.Family.in.MBNT15,9.547045546557226e-5,0,0.0034434183753326,0,5.007081554852862e-4,6.751547391248072e-5
Unclassified.Family.in.MSB.4B10,1.5788834921619344e-4,1.6627868307283e-4,6.3319580048204e-4,0,1.640497494534829e-4,2.21204637037335e-5
Unclassified.Family.in.MVP.88,1.4229001550961164e-6,0,7.82595085302864e-5,0,1.0552509977512002e-5,1.4229001550961162e-6
Unclassified.Family.in.Margulisbacteria,7.370011423517709e-7,0,4.05350628293474e-5,0,5.465746756896979e-6,7.370011423517709e-7
Unclassified.Family.in.Marine.Group.II,7.937857516509923e-5,0,5.2386495925494e-4,0,1.2050181922737351e-4,1.6248461989933137e-5
Unclassified.Family.in.Methanomassiliicoccales,7.114500775480582e-7,0,3.91297542651432e-5,0,5.276254988756001e-6,7.114500775480581e-7
Unclassified.Family.in.Micavibrionales,8.18503080640969e-7,0,4.50176694352533e-5,0,6.070181308332694e-6,8.18503080640969e-7
Unclassified.Family.in.Micrococcales,8.466555678249458e-5,0,0.00244498777506112,0,3.5439372600772117e-4,4.7786440266448305e-5
Unclassified.Family.in.Microgenomatia,4.155615026371814e-6,0,4.50176694352533e-5,0,1.2074861550802849e-5,1.6281739993627941e-6
Unclassified.Family.in.Microtrichales,7.424514019434387e-4,4.6264596480189e-4,0.00506730317733605,0,9.994280654197288e-4,1.3476285284957706e-4
Unclassified.Family.in.Myxococcales,6.859256945222472e-5,0,0.00240295748613678,0,3.307633045372519e-4,4.460011488538054e-5
Unclassified.Family.in.Myxococcota,1.4015520377635916e-5,0,2.8401918707397e-4,0,4.956582076233522e-5,6.6834539081688235e-6
Unclassified.Family.in.NB1.j,4.0604079518774923e-4,9.49739771302663e-5,0.00692596650493035,0,0.0012252576565084585,1.6521370870000742e-4
Unclassified.Family.in.Nitrososphaeria,1.6919929816131126e-6,0,9.30596139887212e-5,0,1.2548155790415647e-5,1.6919929816131128e-6
Unclassified.Family.in.Nitrospirota,1.4213648150678128e-6,0,4.10761963442185e-5,0,7.394272886869503e-6,9.970435526686198e-7
Unclassified.Family.in.OLB14,1.4350007734791269e-5,0,3.7173266551886e-4,0,5.6443052818812246e-5,7.610779689489745e-6
Unclassified.Family.in.OM190,1.2827925125171273e-5,0,5.8522970265829e-4,0,8.026770257816735e-5,1.082329480768817e-5
Unclassified.Family.in.Oligoflexia,8.18503080640969e-7,0,4.50176694352533e-5,0,6.070181308332694e-6,8.18503080640969e-7
Unclassified.Family.in.Oscillospirales,6.378603467177347e-6,0,2.0974914002852e-4,0,3.0050453621584748e-5,4.052002339726094e-6
Unclassified.Family.in.P2.11E,4.6195149799529003e-5,0,5.3892215568862e-4,0,1.01369543629834e-4,1.366866647463914e-5
Unclassified.Family.in.PLTA13,5.705654916121248e-5,0,0.00121547707475184,0,2.030073078262311e-4,2.737349980309561e-5
Unclassified.Family.in.Paludibaculum,3.2237983737658e-5,0,0.00145796541952442,0,2.0036102989750955e-4,2.7016675759978896e-5
Unclassified.Family.in.Parcubacteria,4.2444361484569446e-5,0,2.3605319065229e-4,0,6.581438423743644e-5,8.874409760196523e-6
Unclassified.Family.in.Patescibacteria,4.0918241952091145e-5,0,2.7062030038853e-4,0,6.760516771125485e-5,9.115878954546487e-6
Unclassified.Family.in.Pla4.lineage,2.618150524177228e-5,0,5.5225953042161e-4,0,7.872292951002033e-5,1.061499764967184e-5
Unclassified.Family.in.Planctomycetales,2.6985436705090984e-5,0,3.376325207644e-4,0,6.966941862619672e-5,9.394222491135174e-6
Unclassified.Family.in.Planctomycetes,5.590442776823069e-6,0,1.2717253073336e-4,0,2.0751427654404326e-5,2.798121934103063e-6
Unclassified.Family.in.Polyangia,7.77308864142304e-5,0,6.847160279068e-4,0,1.5135425679675216e-4,2.0408603823119304e-5
Unclassified.Family.in.Polyangiales,1.6520708979822068e-4,0,7.1712375230158e-4,0,2.202308156220729e-4,2.9695917120513833e-5
Unclassified.Family.in.Proteobacteria,1.3064864622757323e-5,0,1.2702790984647e-4,0,2.9627957703025417e-5,3.995033001689298e-6
Unclassified.Family.in.Pseudomonadales,6.386868384052071e-5,0,0.00222837463704504,0,3.3812963038985707e-4,4.55933900607177e-5
Unclassified.Family.in.R7C24,9.127936616518772e-4,6.9682473916155e-4,0.00453671106594563,0,9.55806429398115e-4,1.2888091264833833e-4
Unclassified.Family.in.RBG.13.54.9,6.635307576977556e-6,0,1.5756184302338e-4,0,2.416987218680921e-5,3.259064900820182e-6
Unclassified.Family.in.RCP2.54,0.007917560771292652,0.00507595267420595,0.0464493597206054,6.46639323061e-4,0.008201210742557663,0.0011058510309328881
Unclassified.Family.in.Rhizobiales,0.001027490258910633,9.1743119266055e-4,0.00391653724086704,3.3559862404564e-4,5.971434899726567e-4,8.05188117620771e-5
Unclassified.Family.in.Rhodospirillales,6.940646625260939e-5,0,9.0487056416712e-4,0,1.6238613549074497e-4,2.189614204275953e-5
Unclassified.Family.in.Rickettsiales,4.189800992111209e-6,0,6.16041726559612e-5,0,1.3773148231125723e-5,1.8571709286221618e-6
Unclassified.Family.in.Rokubacteriales,0.0022656875961017623,0.00130011254705631,0.0241969973214487,0,0.004126884472906446,5.56468988807043e-4
Unclassified.Family.in.S.BQ2.57.soil.group,1.0675174162066224e-5,0,4.5017669435253e-4,0,6.174321622368916e-5,8.32545357720989e-6
Unclassified.Family.in.S0134.terrestrial.group,1.1327557975895136e-5,0,2.9347315698857e-4,0,4.775286313433096e-5,6.438994751478391e-6
Unclassified.Family.in.S085,1.4839345065604287e-4,7.5753271594417e-5,0.00155310959551624,0,2.7194434043006487e-4,3.6668967383121364e-5
Unclassified.Family.in.SAR202.clade,1.7039717744132255e-6,0,5.86946313977148e-5,0,9.140907105420242e-6,1.2325596626527198e-6
Unclassified.Family.in.SAR324.clade.Marine.group.B.,9.909694068152786e-6,0,1.9564877132571e-4,0,3.563457819586503e-5,4.80496554371757e-6
Unclassified.Family.in.SBR1031,2.8053827121420343e-5,0,1.8583560981955e-4,0,4.576432656653588e-5,6.170860535376278e-6
Unclassified.Family.in.SHA.26,1.9108072965783382e-4,1.2717253073336e-4,8.5484380516994e-4,0,1.745606267414871e-4,2.3537750108121587e-5
Unclassified.Family.in.SJA.15,1.7140369340678547e-6,0,9.4272031373732e-5,0,1.2711638117260112e-5,1.7140369340678545e-6
Unclassified.Family.in.Saccharimonadales,5.423161536886545e-4,4.5908183632734e-4,0.00286755970668961,0,4.87930241702057e-4,6.579250036943666e-5
Unclassified.Family.in.Sericytochromatia,1.7444402485646945e-4,1.5690889477297e-4,7.9762567241699e-4,0,1.582581615605701e-4,2.133952615156438e-5
Unclassified.Family.in.Solirubrobacterales,2.7406408220672127e-4,1.1167153678646e-4,0.00135310150194267,0,3.541590797454561e-4,4.775480057089898e-5
Unclassified.Family.in.Sphingobacteriales,4.536332973020545e-6,0,1.36954139928e-4,0,2.368419539667168e-5,3.1935762557977197e-6
Unclassified.Family.in.Streptosporangiales,1.240686693315252e-4,0,0.00152869449490135,0,2.597207445357114e-4,3.5020738048965496e-5
Unclassified.Family.in.Subgroup.11,4.347582120589923e-5,0,0.00112544173588133,0,1.9819563179517788e-4,2.672469353942486e-5
Unclassified.Family.in.Subgroup.12,4.678915268172553e-6,0,1.0269049086054e-4,0,1.8477582716979764e-5,2.491516745288187e-6
Unclassified.Family.in.Subgroup.13,0.0032893513677448027,0.00315313604072484,0.0075249500998004,6.7143323775995e-4,0.0016295032005218552,2.197221667350495e-4
Unclassified.Family.in.Subgroup.15,2.0750158470963453e-5,0,5.4021203322304e-4,0,9.282163403792112e-5,1.2516066580395961e-5
Unclassified.Family.in.Subgroup.17,2.490337911420254e-4,5.80113702285648e-5,0.00447925810880771,0,8.291846024238729e-4,1.1180722898216264e-4
Unclassified.Family.in.Subgroup.18,1.2809456310472e-5,0,4.5017669435253e-4,0,6.916500710776932e-5,9.326207655865448e-6
Unclassified.Family.in.Subgroup.2,0.03237967495996448,0.0331508813084417,0.11373253493014,0.00264225144402114,0.020117758931094715,0.0027126780608825434
Unclassified.Family.in.Subgroup.22,5.93793222090633e-5,0,0.00168257943340116,0,3.017585444280061e-4,4.068911383009397e-5
Unclassified.Family.in.Subgroup.25,1.467617403538382e-5,0,4.6955705118171e-4,0,7.72960984060115e-5,1.0422603782855637e-5
Unclassified.Family.in.Subgroup.5,0.003994503231647505,0.00358233719220182,0.0134602831611407,0.00115101703145514,0.0021352713113262523,2.879199248835732e-4
Unclassified.Family.in.Subgroup.7,0.0021641238138613264,0.00175976272862086,0.00870637032399437,0,0.001598675553634219,2.1556536767670755e-4
Unclassified.Family.in.Symbiobacteriales,6.6699015689276e-7,0,3.66844586291018e-5,0,4.946531392455785e-6,6.6699015689276e-7
Unclassified.Family.in.TK10,0.021222213308736113,0.0208970438328237,0.049926664711059,0.00453363834875741,0.009514756374985152,0.001282969487877249
Unclassified.Family.in.TSBb06,1.823762531528182e-6,0,1.0030693923405e-4,0,1.3525384927141058e-5,1.8237625315281817e-6
Unclassified.Family.in.TX1A.33,1.4058197422780964e-6,0,7.73200858252953e-5,0,1.0425838245812033e-5,1.4058197422780964e-6
Unclassified.Family.in.Tepidisphaerales,6.927198606247637e-7,0,3.8099592334362e-5,0,5.137347982346491e-6,6.927198606247638e-7
Unclassified.Family.in.Thalassobaculales,1.7412843429814304e-5,0,2.9714370612487e-4,0,5.650885268656455e-5,7.619652141847485e-6
Unclassified.Family.in.Thermoleophilia,6.151262393214474e-5,0,5.1770319850541e-4,0,1.0882674661736551e-4,1.4674195520349985e-5
Unclassified.Family.in.Thermoplasmata,2.1732477210234988e-4,1.2702790984647e-4,0.00142979696883043,0,3.115046395166069e-4,4.200327702375164e-5
Unclassified.Family.in.Vampirivibrionia,1.3611692443809236e-6,0,7.48643084409508e-5,0,1.0094701290858954e-5,1.3611692443809239e-6
Unclassified.Family.in.Vampirovibrionales,1.2247639894469131e-5,0,1.855976243504e-4,0,3.500039346481692e-5,4.719452092027785e-6
Unclassified.Family.in.Verrucomicrobiae,4.9801505428363634e-6,0,2.73908279856e-4,0,3.693378492129168e-5,4.9801505428363634e-6
